"","symbol","date","PX_LAST"
"586","BRLUSD Index",2016-04-20,0.2833
"587","BRLUSD Index",2016-04-21,0.2833
"588","BRLUSD Index",2016-04-22,0.2804
"589","BRLUSD Index",2016-04-25,0.2812
"590","BRLUSD Index",2016-04-26,0.2833
"591","BRLUSD Index",2016-04-27,0.2837
"592","BRLUSD Index",2016-04-28,0.2866
"593","BRLUSD Index",2016-04-29,0.2911
"594","BRLUSD Index",2016-05-02,0.2856
"595","BRLUSD Index",2016-05-03,0.281
"596","BRLUSD Index",2016-05-04,0.2818
"597","BRLUSD Index",2016-05-05,0.2827
"598","BRLUSD Index",2016-05-06,0.2854
"599","BRLUSD Index",2016-05-09,0.2844
"600","BRLUSD Index",2016-05-10,0.2878
"601","BRLUSD Index",2016-05-11,0.2897
"602","BRLUSD Index",2016-05-12,0.2872
"603","BRLUSD Index",2016-05-13,0.283
"604","BRLUSD Index",2016-05-16,0.2855
"605","BRLUSD Index",2016-05-17,0.2867
"606","BRLUSD Index",2016-05-18,0.2805
"607","BRLUSD Index",2016-05-19,0.2806
"608","BRLUSD Index",2016-05-20,0.284
"609","BRLUSD Index",2016-05-23,0.2799
"610","BRLUSD Index",2016-05-24,0.28
"611","BRLUSD Index",2016-05-25,0.2791
"612","BRLUSD Index",2016-05-26,0.279
"613","BRLUSD Index",2016-05-27,0.2769
"614","BRLUSD Index",2016-05-30,0.28
"615","BRLUSD Index",2016-05-31,0.2769
"616","BRLUSD Index",2016-06-01,0.2777
"617","BRLUSD Index",2016-06-02,0.2783
"618","BRLUSD Index",2016-06-03,0.2834
"619","BRLUSD Index",2016-06-06,0.2866
"620","BRLUSD Index",2016-06-07,0.2906
"621","BRLUSD Index",2016-06-08,0.2974
"622","BRLUSD Index",2016-06-09,0.2939
"623","BRLUSD Index",2016-06-10,0.2924
"624","BRLUSD Index",2016-06-13,0.2872
"625","BRLUSD Index",2016-06-14,0.2872
"626","BRLUSD Index",2016-06-15,0.2878
"627","BRLUSD Index",2016-06-16,0.2886
"628","BRLUSD Index",2016-06-17,0.2927
"629","BRLUSD Index",2016-06-20,0.2946
"630","BRLUSD Index",2016-06-21,0.2929
"631","BRLUSD Index",2016-06-22,0.296
"632","BRLUSD Index",2016-06-23,0.2996
"633","BRLUSD Index",2016-06-24,0.296
"634","BRLUSD Index",2016-06-27,0.2948
"635","BRLUSD Index",2016-06-28,0.3027
"636","BRLUSD Index",2016-06-29,0.3105
"637","BRLUSD Index",2016-06-30,0.3112
"638","BRLUSD Index",2016-07-01,0.3089
"639","BRLUSD Index",2016-07-04,0.306
"640","BRLUSD Index",2016-07-05,0.3026
"641","BRLUSD Index",2016-07-06,0.3002
"642","BRLUSD Index",2016-07-07,0.297
"643","BRLUSD Index",2016-07-08,0.3029
"644","BRLUSD Index",2016-07-11,0.3022
"645","BRLUSD Index",2016-07-12,0.3034
"646","BRLUSD Index",2016-07-13,0.3063
"647","BRLUSD Index",2016-07-14,0.3075
"648","BRLUSD Index",2016-07-15,0.305
"649","BRLUSD Index",2016-07-18,0.3073
"650","BRLUSD Index",2016-07-19,0.3077
"651","BRLUSD Index",2016-07-20,0.3067
"652","BRLUSD Index",2016-07-21,0.3057
"653","BRLUSD Index",2016-07-22,0.3071
"654","BRLUSD Index",2016-07-25,0.3041
"655","BRLUSD Index",2016-07-26,0.3054
"656","BRLUSD Index",2016-07-27,0.3066
"657","BRLUSD Index",2016-07-28,0.3039
"658","BRLUSD Index",2016-07-29,0.3076
"659","BRLUSD Index",2016-08-01,0.3063
"660","BRLUSD Index",2016-08-02,0.3068
"661","BRLUSD Index",2016-08-03,0.3088
"662","BRLUSD Index",2016-08-04,0.3132
"663","BRLUSD Index",2016-08-05,0.3159
"664","BRLUSD Index",2016-08-08,0.3153
"665","BRLUSD Index",2016-08-09,0.3179
"666","BRLUSD Index",2016-08-10,0.3197
"667","BRLUSD Index",2016-08-11,0.3179
"668","BRLUSD Index",2016-08-12,0.3134
"669","BRLUSD Index",2016-08-15,0.3139
"670","BRLUSD Index",2016-08-16,0.3123
"671","BRLUSD Index",2016-08-17,0.3119
"672","BRLUSD Index",2016-08-18,0.3088
"673","BRLUSD Index",2016-08-19,0.312
"674","BRLUSD Index",2016-08-22,0.3125
"675","BRLUSD Index",2016-08-23,0.3092
"676","BRLUSD Index",2016-08-24,0.31
"677","BRLUSD Index",2016-08-25,0.3092
"678","BRLUSD Index",2016-08-26,0.3061
"679","BRLUSD Index",2016-08-29,0.3095
"680","BRLUSD Index",2016-08-30,0.3086
"681","BRLUSD Index",2016-08-31,0.3099
"682","BRLUSD Index",2016-09-01,0.3071
"683","BRLUSD Index",2016-09-02,0.307
"684","BRLUSD Index",2016-09-05,0.3045
"685","BRLUSD Index",2016-09-06,0.3129
"686","BRLUSD Index",2016-09-07,0.3125
"687","BRLUSD Index",2016-09-08,0.311
"688","BRLUSD Index",2016-09-09,0.3056
"689","BRLUSD Index",2016-09-12,0.3078
"690","BRLUSD Index",2016-09-13,0.3018
"691","BRLUSD Index",2016-09-14,0.299
"692","BRLUSD Index",2016-09-15,0.3027
"693","BRLUSD Index",2016-09-16,0.3065
"694","BRLUSD Index",2016-09-19,0.3056
"695","BRLUSD Index",2016-09-20,0.3068
"696","BRLUSD Index",2016-09-21,0.3116
"697","BRLUSD Index",2016-09-22,0.3105
"698","BRLUSD Index",2016-09-23,0.3083
"699","BRLUSD Index",2016-09-26,0.3083
"700","BRLUSD Index",2016-09-27,0.3092
"701","BRLUSD Index",2016-09-28,0.3108
"702","BRLUSD Index",2016-09-29,0.3068
"703","BRLUSD Index",2016-09-30,0.3067
"704","BRLUSD Index",2016-10-03,0.3115
"705","BRLUSD Index",2016-10-04,0.3069
"706","BRLUSD Index",2016-10-05,0.3104
"707","BRLUSD Index",2016-10-06,0.3097
"708","BRLUSD Index",2016-10-07,0.3104
"709","BRLUSD Index",2016-10-10,0.3118
"710","BRLUSD Index",2016-10-11,0.3129
"711","BRLUSD Index",2016-10-12,0.313
"712","BRLUSD Index",2016-10-13,0.3146
"713","BRLUSD Index",2016-10-14,0.3119
"714","BRLUSD Index",2016-10-17,0.3123
"715","BRLUSD Index",2016-10-18,0.3137
"716","BRLUSD Index",2016-10-19,0.3155
"717","BRLUSD Index",2016-10-20,0.3181
"718","BRLUSD Index",2016-10-21,0.3173
"719","BRLUSD Index",2016-10-24,0.32
"720","BRLUSD Index",2016-10-25,0.321
"721","BRLUSD Index",2016-10-26,0.3184
"722","BRLUSD Index",2016-10-27,0.3154
"723","BRLUSD Index",2016-10-28,0.3119
"724","BRLUSD Index",2016-10-31,0.3135
"725","BRLUSD Index",2016-11-01,0.3089
"726","BRLUSD Index",2016-11-02,0.309
"727","BRLUSD Index",2016-11-03,0.3084
"728","BRLUSD Index",2016-11-04,0.3092
"729","BRLUSD Index",2016-11-07,0.3123
"730","BRLUSD Index",2016-11-08,0.3155
"731","BRLUSD Index",2016-11-09,0.3108
"732","BRLUSD Index",2016-11-10,0.2953
"733","BRLUSD Index",2016-11-11,0.2949
"734","BRLUSD Index",2016-11-14,0.2912
"735","BRLUSD Index",2016-11-16,0.2924
"736","BRLUSD Index",2016-11-17,0.2925
"737","BRLUSD Index",2016-11-18,0.2956
"738","BRLUSD Index",2016-11-21,0.2983
"739","BRLUSD Index",2016-11-22,0.2981
"740","BRLUSD Index",2016-11-23,0.2946
"741","BRLUSD Index",2016-11-24,0.2949
"742","BRLUSD Index",2016-11-25,0.2922
"743","BRLUSD Index",2016-11-28,0.2953
"744","BRLUSD Index",2016-11-29,0.2942
"745","BRLUSD Index",2016-11-30,0.2955
"746","BRLUSD Index",2016-12-01,0.288
"747","BRLUSD Index",2016-12-02,0.2875
"748","BRLUSD Index",2016-12-05,0.2922
"749","BRLUSD Index",2016-12-06,0.2934
"750","BRLUSD Index",2016-12-07,0.2956
"751","BRLUSD Index",2016-12-08,0.2963
"752","BRLUSD Index",2016-12-09,0.2958
"753","BRLUSD Index",2016-12-12,0.2994
"754","BRLUSD Index",2016-12-13,0.2998
"755","BRLUSD Index",2016-12-14,0.2967
"756","BRLUSD Index",2016-12-15,0.2967
"757","BRLUSD Index",2016-12-16,0.2948
"758","BRLUSD Index",2016-12-19,0.2972
"759","BRLUSD Index",2016-12-20,0.2981
"760","BRLUSD Index",2016-12-21,0.3005
"761","BRLUSD Index",2016-12-22,0.3042
"762","BRLUSD Index",2016-12-23,0.3056
"763","BRLUSD Index",2016-12-26,0.3047
"764","BRLUSD Index",2016-12-27,0.3057
"765","BRLUSD Index",2016-12-28,0.3046
"766","BRLUSD Index",2016-12-29,0.3073
"767","BRLUSD Index",2016-12-30,0.3074
"768","BRLUSD Index",2017-01-02,0.3062
"769","BRLUSD Index",2017-01-03,0.3063
"770","BRLUSD Index",2017-01-04,0.3109
"771","BRLUSD Index",2017-01-05,0.3126
"772","BRLUSD Index",2017-01-06,0.3102
"773","BRLUSD Index",2017-01-09,0.3128
"774","BRLUSD Index",2017-01-10,0.3129
"775","BRLUSD Index",2017-01-11,0.3128
"776","BRLUSD Index",2017-01-12,0.3137
"777","BRLUSD Index",2017-01-13,0.3104
"778","BRLUSD Index",2017-01-16,0.3085
"779","BRLUSD Index",2017-01-17,0.3114
"780","BRLUSD Index",2017-01-18,0.3095
"781","BRLUSD Index",2017-01-19,0.3128
"782","BRLUSD Index",2017-01-20,0.3153
"783","BRLUSD Index",2017-01-23,0.3161
"784","BRLUSD Index",2017-01-24,0.3154
"785","BRLUSD Index",2017-01-25,0.3154
"786","BRLUSD Index",2017-01-26,0.3147
"787","BRLUSD Index",2017-01-27,0.3184
"788","BRLUSD Index",2017-01-30,0.3197
"789","BRLUSD Index",2017-01-31,0.3174
"790","BRLUSD Index",2017-02-01,0.3195
"791","BRLUSD Index",2017-02-02,0.3202
"792","BRLUSD Index",2017-02-03,0.3208
"793","BRLUSD Index",2017-02-06,0.3209
"794","BRLUSD Index",2017-02-07,0.3205
"795","BRLUSD Index",2017-02-08,0.3208
"796","BRLUSD Index",2017-02-09,0.3195
"797","BRLUSD Index",2017-02-10,0.3209
"798","BRLUSD Index",2017-02-13,0.3215
"799","BRLUSD Index",2017-02-14,0.3241
"800","BRLUSD Index",2017-02-15,0.3269
"801","BRLUSD Index",2017-02-16,0.3237
"802","BRLUSD Index",2017-02-17,0.3221
"803","BRLUSD Index",2017-02-20,0.3239
"804","BRLUSD Index",2017-02-21,0.323
"805","BRLUSD Index",2017-02-22,0.3264
"806","BRLUSD Index",2017-02-23,0.3269
"807","BRLUSD Index",2017-02-24,0.3214
"808","BRLUSD Index",2017-03-01,0.3236
"809","BRLUSD Index",2017-03-02,0.3168
"810","BRLUSD Index",2017-03-03,0.3209
"811","BRLUSD Index",2017-03-06,0.3186
"812","BRLUSD Index",2017-03-07,0.3206
"813","BRLUSD Index",2017-03-08,0.3162
"814","BRLUSD Index",2017-03-09,0.3132
"815","BRLUSD Index",2017-03-10,0.3185
"816","BRLUSD Index",2017-03-13,0.3171
"817","BRLUSD Index",2017-03-14,0.3155
"818","BRLUSD Index",2017-03-15,0.3222
"819","BRLUSD Index",2017-03-16,0.3206
"820","BRLUSD Index",2017-03-17,0.3235
"821","BRLUSD Index",2017-03-20,0.3255
"822","BRLUSD Index",2017-03-21,0.3239
"823","BRLUSD Index",2017-03-22,0.3237
"824","BRLUSD Index",2017-03-23,0.3183
"825","BRLUSD Index",2017-03-24,0.3217
"826","BRLUSD Index",2017-03-27,0.3198
"827","BRLUSD Index",2017-03-28,0.3184
"828","BRLUSD Index",2017-03-29,0.3206
"829","BRLUSD Index",2017-03-30,0.3174
"830","BRLUSD Index",2017-03-31,0.3203
"831","BRLUSD Index",2017-04-03,0.3211
"832","BRLUSD Index",2017-04-04,0.3233
"833","BRLUSD Index",2017-04-05,0.3207
"834","BRLUSD Index",2017-04-06,0.3181
"835","BRLUSD Index",2017-04-07,0.3178
"836","BRLUSD Index",2017-04-10,0.3193
"837","BRLUSD Index",2017-04-11,0.3187
"838","BRLUSD Index",2017-04-12,0.32
"839","BRLUSD Index",2017-04-13,0.3178
"840","BRLUSD Index",2017-04-14,0.318
"841","BRLUSD Index",2017-04-17,0.3227
"842","BRLUSD Index",2017-04-18,0.3218
"843","BRLUSD Index",2017-04-19,0.3172
"844","BRLUSD Index",2017-04-20,0.3176
"845","BRLUSD Index",2017-04-21,0.3177
"846","BRLUSD Index",2017-04-24,0.3197
"847","BRLUSD Index",2017-04-25,0.3177
"848","BRLUSD Index",2017-04-26,0.3151
"849","BRLUSD Index",2017-04-27,0.314
"850","BRLUSD Index",2017-04-28,0.3148
"851","BRLUSD Index",2017-05-02,0.3173
"852","BRLUSD Index",2017-05-03,0.3159
"853","BRLUSD Index",2017-05-04,0.3137
"854","BRLUSD Index",2017-05-05,0.3146
"855","BRLUSD Index",2017-05-08,0.3127
"856","BRLUSD Index",2017-05-09,0.3135
"857","BRLUSD Index",2017-05-10,0.3158
"858","BRLUSD Index",2017-05-11,0.3184
"859","BRLUSD Index",2017-05-12,0.3202
"860","BRLUSD Index",2017-05-15,0.3216
"861","BRLUSD Index",2017-05-16,0.3229
"862","BRLUSD Index",2017-05-17,0.3184
"863","BRLUSD Index",2017-05-18,0.2958
"864","BRLUSD Index",2017-05-19,0.3073
"865","BRLUSD Index",2017-05-22,0.306
"866","BRLUSD Index",2017-05-23,0.3058
"867","BRLUSD Index",2017-05-24,0.3052
"868","BRLUSD Index",2017-05-25,0.3054
"869","BRLUSD Index",2017-05-26,0.3067
"870","BRLUSD Index",2017-05-29,0.307
"871","BRLUSD Index",2017-05-30,0.307
"872","BRLUSD Index",2017-05-31,0.31
"873","BRLUSD Index",2017-06-01,0.3077
"874","BRLUSD Index",2017-06-02,0.3079
"875","BRLUSD Index",2017-06-05,0.3034
"876","BRLUSD Index",2017-06-06,0.3049
"877","BRLUSD Index",2017-06-07,0.3059
"878","BRLUSD Index",2017-06-08,0.3066
"879","BRLUSD Index",2017-06-09,0.3033
"880","BRLUSD Index",2017-06-12,0.3013
"881","BRLUSD Index",2017-06-13,0.3016
"882","BRLUSD Index",2017-06-14,0.3053
"883","BRLUSD Index",2017-06-15,0.3054
"884","BRLUSD Index",2017-06-16,0.3037
"885","BRLUSD Index",2017-06-19,0.3045
"886","BRLUSD Index",2017-06-20,0.3006
"887","BRLUSD Index",2017-06-21,0.2998
"888","BRLUSD Index",2017-06-22,0.2992
"889","BRLUSD Index",2017-06-23,0.2991
"890","BRLUSD Index",2017-06-26,0.3034
"891","BRLUSD Index",2017-06-27,0.3017
"892","BRLUSD Index",2017-06-28,0.3049
"893","BRLUSD Index",2017-06-29,0.3028
"894","BRLUSD Index",2017-06-30,0.3023
"895","BRLUSD Index",2017-07-03,0.3029
"896","BRLUSD Index",2017-07-04,0.3021
"897","BRLUSD Index",2017-07-05,0.3041
"898","BRLUSD Index",2017-07-06,0.3033
"899","BRLUSD Index",2017-07-07,0.3049
"900","BRLUSD Index",2017-07-10,0.3072
"901","BRLUSD Index",2017-07-11,0.3073
"902","BRLUSD Index",2017-07-12,0.3118
"903","BRLUSD Index",2017-07-13,0.3114
"904","BRLUSD Index",2017-07-14,0.3144
"905","BRLUSD Index",2017-07-17,0.3142
"906","BRLUSD Index",2017-07-18,0.3169
"907","BRLUSD Index",2017-07-19,0.3176
"908","BRLUSD Index",2017-07-20,0.3204
"909","BRLUSD Index",2017-07-21,0.3182
"910","BRLUSD Index",2017-07-24,0.3178
"911","BRLUSD Index",2017-07-25,0.3152
"912","BRLUSD Index",2017-07-26,0.3187
"913","BRLUSD Index",2017-07-27,0.3175
"914","BRLUSD Index",2017-07-28,0.3193
"915","BRLUSD Index",2017-07-31,0.3199
"916","BRLUSD Index",2017-08-01,0.3198
"917","BRLUSD Index",2017-08-02,0.3212
"918","BRLUSD Index",2017-08-03,0.3211
"919","BRLUSD Index",2017-08-04,0.3193
"920","BRLUSD Index",2017-08-07,0.3198
"921","BRLUSD Index",2017-08-08,0.3199
"922","BRLUSD Index",2017-08-09,0.3169
"923","BRLUSD Index",2017-08-10,0.3149
"924","BRLUSD Index",2017-08-11,0.3131
"925","BRLUSD Index",2017-08-14,0.3132
"926","BRLUSD Index",2017-08-15,0.3154
"927","BRLUSD Index",2017-08-16,0.3172
"928","BRLUSD Index",2017-08-17,0.3149
"929","BRLUSD Index",2017-08-18,0.3178
"930","BRLUSD Index",2017-08-21,0.316
"931","BRLUSD Index",2017-08-22,0.3163
"932","BRLUSD Index",2017-08-23,0.3183
"933","BRLUSD Index",2017-08-24,0.3177
"934","BRLUSD Index",2017-08-25,0.3166
"935","BRLUSD Index",2017-08-28,0.3157
"936","BRLUSD Index",2017-08-29,0.316
"937","BRLUSD Index",2017-08-30,0.3165
"938","BRLUSD Index",2017-08-31,0.3176
"939","BRLUSD Index",2017-09-01,0.3184
"940","BRLUSD Index",2017-09-04,0.3185
"941","BRLUSD Index",2017-09-05,0.3208
"942","BRLUSD Index",2017-09-06,0.3225
"943","BRLUSD Index",2017-09-07,0.3225
"944","BRLUSD Index",2017-09-08,0.324
"945","BRLUSD Index",2017-09-11,0.3223
"946","BRLUSD Index",2017-09-12,0.3199
"947","BRLUSD Index",2017-09-13,0.319
"948","BRLUSD Index",2017-09-14,0.3204
"949","BRLUSD Index",2017-09-15,0.3215
"950","BRLUSD Index",2017-09-18,0.3188
"951","BRLUSD Index",2017-09-19,0.319
"952","BRLUSD Index",2017-09-20,0.3191
"953","BRLUSD Index",2017-09-21,0.3186
"954","BRLUSD Index",2017-09-22,0.32
"955","BRLUSD Index",2017-09-25,0.3165
"956","BRLUSD Index",2017-09-26,0.3158
"957","BRLUSD Index",2017-09-27,0.3133
"958","BRLUSD Index",2017-09-28,0.3142
"959","BRLUSD Index",2017-09-29,0.3162
"960","BRLUSD Index",2017-10-02,0.317
"961","BRLUSD Index",2017-10-03,0.3181
"962","BRLUSD Index",2017-10-04,0.319
"963","BRLUSD Index",2017-10-05,0.3171
"964","BRLUSD Index",2017-10-06,0.317
"965","BRLUSD Index",2017-10-09,0.3136
"966","BRLUSD Index",2017-10-10,0.3144
"967","BRLUSD Index",2017-10-11,0.315
"968","BRLUSD Index",2017-10-12,0.3153
"969","BRLUSD Index",2017-10-13,0.3179
"970","BRLUSD Index",2017-10-16,0.3154
"971","BRLUSD Index",2017-10-17,0.3166
"972","BRLUSD Index",2017-10-18,0.3153
"973","BRLUSD Index",2017-10-19,0.3154
"974","BRLUSD Index",2017-10-20,0.3131
"975","BRLUSD Index",2017-10-23,0.3089
"976","BRLUSD Index",2017-10-24,0.308
"977","BRLUSD Index",2017-10-25,0.3091
"978","BRLUSD Index",2017-10-26,0.3039
"979","BRLUSD Index",2017-10-27,0.3076
"980","BRLUSD Index",2017-10-30,0.304
"981","BRLUSD Index",2017-10-31,0.3056
"982","BRLUSD Index",2017-11-01,0.3061
"983","BRLUSD Index",2017-11-03,0.3026
"984","BRLUSD Index",2017-11-06,0.3078
"985","BRLUSD Index",2017-11-07,0.3057
"986","BRLUSD Index",2017-11-08,0.3073
"987","BRLUSD Index",2017-11-09,0.3075
"988","BRLUSD Index",2017-11-10,0.3051
"989","BRLUSD Index",2017-11-13,0.3049
"990","BRLUSD Index",2017-11-14,0.3016
"991","BRLUSD Index",2017-11-16,0.3054
"992","BRLUSD Index",2017-11-17,0.307
"993","BRLUSD Index",2017-11-20,0.3069
"994","BRLUSD Index",2017-11-21,0.3069
"995","BRLUSD Index",2017-11-22,0.3101
"996","BRLUSD Index",2017-11-23,0.3104
"997","BRLUSD Index",2017-11-24,0.3093
"998","BRLUSD Index",2017-11-27,0.3103
"999","BRLUSD Index",2017-11-28,0.3113
"1000","BRLUSD Index",2017-11-29,0.308
"1001","BRLUSD Index",2017-11-30,0.3055
"1002","BRLUSD Index",2017-12-01,0.307
"1003","BRLUSD Index",2017-12-04,0.3082
"1004","BRLUSD Index",2017-12-05,0.3085
"1005","BRLUSD Index",2017-12-06,0.3091
"1006","BRLUSD Index",2017-12-07,0.3039
"1007","BRLUSD Index",2017-12-08,0.3038
"1008","BRLUSD Index",2017-12-11,0.3027
"1009","BRLUSD Index",2017-12-12,0.3024
"1010","BRLUSD Index",2017-12-13,0.3021
"1011","BRLUSD Index",2017-12-14,0.2992
"1012","BRLUSD Index",2017-12-15,0.3035
"1013","BRLUSD Index",2017-12-18,0.3037
"1014","BRLUSD Index",2017-12-19,0.304
"1015","BRLUSD Index",2017-12-20,0.3038
"1016","BRLUSD Index",2017-12-21,0.3023
"1017","BRLUSD Index",2017-12-22,0.2997
"1018","BRLUSD Index",2017-12-26,0.302
"1019","BRLUSD Index",2017-12-27,0.3017
"1020","BRLUSD Index",2017-12-28,0.3019
"1021","BRLUSD Index",2017-12-29,0.3019
"1022","BRLUSD Index",2018-01-02,0.3068
"1023","BRLUSD Index",2018-01-03,0.3089
"1024","BRLUSD Index",2018-01-04,0.3092
"1025","BRLUSD Index",2018-01-05,0.3097
"1026","BRLUSD Index",2018-01-08,0.3089
"1027","BRLUSD Index",2018-01-09,0.3079
"1028","BRLUSD Index",2018-01-10,0.3098
"1029","BRLUSD Index",2018-01-11,0.311
"1030","BRLUSD Index",2018-01-12,0.312
"1031","BRLUSD Index",2018-01-15,0.3109
"1032","BRLUSD Index",2018-01-16,0.3101
"1033","BRLUSD Index",2018-01-17,0.3102
"1034","BRLUSD Index",2018-01-18,0.3119
"1035","BRLUSD Index",2018-01-19,0.3129
"1036","BRLUSD Index",2018-01-22,0.3123
"1037","BRLUSD Index",2018-01-23,0.3089
"1038","BRLUSD Index",2018-01-24,0.3178
"1039","BRLUSD Index",2018-01-25,0.3176
"1040","BRLUSD Index",2018-01-26,0.3173
"1041","BRLUSD Index",2018-01-29,0.3169
"1042","BRLUSD Index",2018-01-30,0.3143
"1043","BRLUSD Index",2018-01-31,0.3138
"1044","BRLUSD Index",2018-02-01,0.3157
"1045","BRLUSD Index",2018-02-02,0.3107
"1046","BRLUSD Index",2018-02-05,0.3065
"1047","BRLUSD Index",2018-02-06,0.3079
"1048","BRLUSD Index",2018-02-07,0.3058
"1049","BRLUSD Index",2018-02-08,0.3043
"1050","BRLUSD Index",2018-02-09,0.3018
"1051","BRLUSD Index",2018-02-14,0.3108
"1052","BRLUSD Index",2018-02-15,0.3098
"1053","BRLUSD Index",2018-02-16,0.3096
"1054","BRLUSD Index",2018-02-19,0.3092
"1055","BRLUSD Index",2018-02-20,0.3077
"1056","BRLUSD Index",2018-02-21,0.3059
"1057","BRLUSD Index",2018-02-22,0.3076
"1058","BRLUSD Index",2018-02-23,0.3087
"1059","BRLUSD Index",2018-02-26,0.31
"1060","BRLUSD Index",2018-02-27,0.3082
"1061","BRLUSD Index",2018-02-28,0.3086
"1062","BRLUSD Index",2018-03-01,0.3076
"1063","BRLUSD Index",2018-03-02,0.3074
"1064","BRLUSD Index",2018-03-05,0.3084
"1065","BRLUSD Index",2018-03-06,0.3114
"1066","BRLUSD Index",2018-03-07,0.3081
"1067","BRLUSD Index",2018-03-08,0.3061
"1068","BRLUSD Index",2018-03-09,0.3072
"1069","BRLUSD Index",2018-03-12,0.3066
"1070","BRLUSD Index",2018-03-13,0.3067
"1071","BRLUSD Index",2018-03-14,0.3066
"1072","BRLUSD Index",2018-03-15,0.3044
"1073","BRLUSD Index",2018-03-16,0.3049
"1074","BRLUSD Index",2018-03-19,0.3042
"1075","BRLUSD Index",2018-03-20,0.302
"1076","BRLUSD Index",2018-03-21,0.3055
"1077","BRLUSD Index",2018-03-22,0.3016
"1078","BRLUSD Index",2018-03-23,0.3019
"1079","BRLUSD Index",2018-03-26,0.3017
"1080","BRLUSD Index",2018-03-27,0.3006
"1081","BRLUSD Index",2018-03-28,0.3011
"1082","BRLUSD Index",2018-03-29,0.3025
"1083","BRLUSD Index",2018-03-30,0.3024
"1084","BRLUSD Index",2018-04-02,0.3018
"1085","BRLUSD Index",2018-04-03,0.2992
"1086","BRLUSD Index",2018-04-04,0.3003
"1087","BRLUSD Index",2018-04-05,0.299
"1088","BRLUSD Index",2018-04-06,0.2967
"1089","BRLUSD Index",2018-04-09,0.2923
"1090","BRLUSD Index",2018-04-10,0.2931
"1091","BRLUSD Index",2018-04-11,0.2964
"1092","BRLUSD Index",2018-04-12,0.293
"1093","BRLUSD Index",2018-04-13,0.292
"1094","BRLUSD Index",2018-04-16,0.2925
"1095","BRLUSD Index",2018-04-17,0.2936
"1096","BRLUSD Index",2018-04-18,0.2958
"1097","BRLUSD Index",2018-04-19,0.2955
"1098","BRLUSD Index",2018-04-20,0.2929
"1099","BRLUSD Index",2018-04-23,0.2897
"1100","BRLUSD Index",2018-04-24,0.288
"1101","BRLUSD Index",2018-04-25,0.287
"1102","BRLUSD Index",2018-04-26,0.2877
"1103","BRLUSD Index",2018-04-27,0.2892
"1104","BRLUSD Index",2018-04-30,0.2852
"1105","BRLUSD Index",2018-05-01,0.2851
"1106","BRLUSD Index",2018-05-02,0.2814
"1107","BRLUSD Index",2018-05-03,0.2835
"1108","BRLUSD Index",2018-05-04,0.2833
"1109","BRLUSD Index",2018-05-07,0.2817
"1110","BRLUSD Index",2018-05-08,0.2807
"1111","BRLUSD Index",2018-05-09,0.2783
"1112","BRLUSD Index",2018-05-10,0.2817
"1113","BRLUSD Index",2018-05-11,0.2777
"1114","BRLUSD Index",2018-05-14,0.2761
"1115","BRLUSD Index",2018-05-15,0.2736
"1116","BRLUSD Index",2018-05-16,0.2721
"1117","BRLUSD Index",2018-05-17,0.2704
"1118","BRLUSD Index",2018-05-18,0.2676
"1119","BRLUSD Index",2018-05-21,0.2719
"1120","BRLUSD Index",2018-05-22,0.2742
"1121","BRLUSD Index",2018-05-23,0.2755
"1122","BRLUSD Index",2018-05-24,0.2742
"1123","BRLUSD Index",2018-05-25,0.2738
"1124","BRLUSD Index",2018-05-28,0.2675
"1125","BRLUSD Index",2018-05-29,0.2679
"1126","BRLUSD Index",2018-05-30,0.2683
"1127","BRLUSD Index",2018-05-31,0.2682
"1128","BRLUSD Index",2018-06-01,0.2656
